Date,Close,High,Low,Open,Volume,return,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,rolling_mean_7,rolling_std_7,volatility_20,target
2016-04-22,1228.699951171875,1248.5,1228.0,1248.5,188,-0.016253041495696507,1249.0,1253.199951171875,1253.0,1233.0999755859375,1246.800048828125,1242.5,1239.3714076450892,11.991209039907961,0.00949054402255887,1238.9000244140625
2016-04-25,1238.9000244140625,1240.9000244140625,1231.5999755859375,1231.5999755859375,442,0.008301516763681072,1228.699951171875,1249.0,1253.199951171875,1233.5999755859375,1225.0,1256.699951171875,1241.3571254185267,10.237332695837399,0.009645584086085795,1242.199951171875
2016-04-26,1242.199951171875,1244.199951171875,1233.0,1239.800048828125,97,0.002663594069564512,1238.9000244140625,1228.699951171875,1249.0,1253.0,1233.0999755859375,1259.4000244140625,1242.6571219308037,9.570072968380172,0.009235642188149148,1249.199951171875
2016-04-27,1249.199951171875,1249.5,1248.5999755859375,1248.5999755859375,547,0.005635163641245056,1242.199951171875,1238.9000244140625,1228.699951171875,1253.199951171875,1233.5999755859375,1246.800048828125,1244.8856898716517,8.902517329547782,0.009139289664714495,1265.5
2016-04-28,1265.5,1270.0999755859375,1238.5,1245.9000244140625,887,0.01304839054214968,1249.199951171875,1242.199951171875,1238.9000244140625,1249.0,1253.0,1225.0,1246.6714041573662,11.635543343957428,0.009475700106804336,1289.199951171875
2016-04-29,1289.199951171875,1295.5,1267.199951171875,1267.300048828125,464,0.018727736998715994,1265.5,1249.199951171875,1242.199951171875,1228.699951171875,1253.199951171875,1233.0999755859375,1251.8142613002233,19.97176232148977,0.009862160429265868,1294.699951171875
2016-05-02,1294.699951171875,1304.4000244140625,1290.4000244140625,1292.0999755859375,192,0.004266211765677319,1289.199951171875,1265.5,1249.199951171875,1238.9000244140625,1249.0,1233.5999755859375,1258.3428257533483,25.580379830799345,0.00975902274662362,1290.699951171875
2016-05-03,1290.699951171875,1301.5,1284.5,1292.699951171875,151,-0.0030895189239633636,1294.699951171875,1289.199951171875,1265.5,1242.199951171875,1228.699951171875,1253.0,1267.1999686104912,24.308008585931365,0.009764548612431019,1273.300048828125
2016-05-04,1273.300048828125,1290.0,1273.0,1286.9000244140625,109,-0.013480981639421241,1290.699951171875,1294.699951171875,1289.199951171875,1249.199951171875,1238.9000244140625,1253.199951171875,1272.1142578125,20.866832362611625,0.010286055132029891,1271.4000244140625
2016-05-05,1271.4000244140625,1286.0,1270.800048828125,1282.9000244140625,330,-0.0014922047759372559,1273.300048828125,1290.699951171875,1294.699951171875,1265.5,1242.199951171875,1249.0,1276.2856968470983,16.31147969641086,0.010083508354539973,1292.9000244140625
2016-05-06,1292.9000244140625,1295.5999755859375,1276.9000244140625,1278.5999755859375,305,0.016910492045891345,1271.4000244140625,1273.300048828125,1290.699951171875,1289.199951171875,1249.199951171875,1228.699951171875,1282.528564453125,12.013677687074185,0.01063891525714244,1265.5999755859375
2016-05-09,1265.5999755859375,1286.5,1262.300048828125,1286.5,341,-0.021115359511650778,1292.9000244140625,1271.4000244140625,1273.300048828125,1294.699951171875,1265.5,1238.9000244140625,1282.5428466796875,11.99009587979101,0.011575531784054372,1263.9000244140625
2016-05-10,1263.9000244140625,1267.4000244140625,1258.699951171875,1265.0999755859375,23,-0.001343197854510092,1265.5999755859375,1292.9000244140625,1271.4000244140625,1290.699951171875,1289.199951171875,1242.199951171875,1278.9285714285713,13.381400511602232,0.011574367945829507,1274.5999755859375
2016-05-11,1274.5999755859375,1279.199951171875,1266.9000244140625,1266.9000244140625,50,0.008465820844362648,1263.9000244140625,1265.5999755859375,1292.9000244140625,1273.300048828125,1294.699951171875,1249.199951171875,1276.0571463448662,11.450298589945902,0.01144995621338905,1270.300048828125
2016-05-12,1270.300048828125,1281.199951171875,1264.0,1267.0,101,-0.003373550007982562,1274.5999755859375,1263.9000244140625,1265.5999755859375,1271.4000244140625,1290.699951171875,1265.5,1273.1428745814733,9.538846943180337,0.010646814338558156,1271.9000244140625
2016-05-13,1271.9000244140625,1275.699951171875,1264.5999755859375,1271.4000244140625,66,0.0012595257218273037,1270.300048828125,1274.5999755859375,1263.9000244140625,1292.9000244140625,1273.300048828125,1289.199951171875,1272.94287109375,9.549673371915544,0.01058848021702195,1273.4000244140625
2016-05-16,1273.4000244140625,1287.800048828125,1272.800048828125,1272.800048828125,44,0.0011793379756328548,1271.9000244140625,1270.300048828125,1274.5999755859375,1265.5999755859375,1271.4000244140625,1294.699951171875,1273.2285853794642,9.525708668050715,0.010585285288917914,1276.199951171875
2016-05-17,1276.199951171875,1281.5999755859375,1270.800048828125,1272.5,16,0.0021987801979985733,1273.4000244140625,1271.9000244140625,1270.300048828125,1263.9000244140625,1292.9000244140625,1290.699951171875,1270.8428606305804,4.590869139022622,0.010056980914057457,1273.699951171875
2016-05-18,1273.699951171875,1276.4000244140625,1256.800048828125,1276.4000244140625,17,-0.001958940679871013,1276.199951171875,1273.4000244140625,1271.9000244140625,1274.5999755859375,1265.5999755859375,1273.300048828125,1272.0,4.0364753361849806,0.010077056635780643,1254.199951171875
2016-05-19,1254.199951171875,1255.5,1247.5,1248.0,69,-0.015309728152269275,1273.699951171875,1276.199951171875,1273.4000244140625,1270.300048828125,1263.9000244140625,1271.4000244140625,1270.6142752511162,7.478294157882705,0.010676996151234255,1252.4000244140625
2016-05-20,1252.4000244140625,1256.5999755859375,1252.4000244140625,1256.5999755859375,44,-0.0014351194609206752,1254.199951171875,1273.699951171875,1276.199951171875,1271.9000244140625,1274.5999755859375,1292.9000244140625,1267.4428536551338,9.840537103319097,0.009960769620502385,1251.0999755859375
2016-05-23,1251.0999755859375,1251.5999755859375,1247.5,1251.5999755859375,56,-0.0010380459939173248,1252.4000244140625,1254.199951171875,1273.699951171875,1273.4000244140625,1270.300048828125,1265.5999755859375,1264.699986049107,11.454837866519599,0.009818500129466026,1228.9000244140625
2016-05-24,1228.9000244140625,1240.0,1228.199951171875,1240.0,20,-0.017744346259361055,1251.0999755859375,1252.4000244140625,1254.199951171875,1276.199951171875,1271.9000244140625,1263.9000244140625,1258.55712890625,17.0925603053905,0.010613975149674628,1223.5
2016-05-25,1223.5,1223.5,1218.5999755859375,1219.300048828125,5,-0.004394193430533266,1228.9000244140625,1251.0999755859375,1252.4000244140625,1273.699951171875,1273.4000244140625,1274.5999755859375,1251.4285539899554,20.024603135865384,0.010546337324794063,1220.0999755859375
2016-05-26,1220.0999755859375,1232.5999755859375,1220.0999755859375,1232.5999755859375,199778,-0.002778932908919063,1223.5,1228.9000244140625,1251.0999755859375,1254.199951171875,1276.199951171875,1270.300048828125,1243.414271763393,19.681484758171173,0.010018420997631549,1213.800048828125
2016-05-27,1213.800048828125,1223.199951171875,1206.4000244140625,1220.300048828125,63739,-0.005163451261268159,1220.0999755859375,1223.5,1228.9000244140625,1252.4000244140625,1273.699951171875,1271.9000244140625,1234.857142857143,17.182227691793674,0.008794364072227494,1214.800048828125
2016-05-31,1214.800048828125,1217.5999755859375,1199.0,1212.5,6432,0.0008238589222051562,1213.800048828125,1220.0999755859375,1223.5,1251.0999755859375,1254.199951171875,1273.4000244140625,1229.2285853794642,16.215999625614156,0.008678167370255657,1211.9000244140625
2016-06-01,1211.9000244140625,1219.800048828125,1205.4000244140625,1215.699951171875,2717,-0.0023872442356748236,1214.800048828125,1213.800048828125,1220.0999755859375,1228.9000244140625,1252.4000244140625,1276.199951171875,1223.44287109375,13.581813040322322,0.008679819982472714,1209.800048828125
2016-06-02,1209.800048828125,1217.0,1209.5999755859375,1212.4000244140625,1627,-0.0017327960587778524,1211.9000244140625,1214.800048828125,1213.800048828125,1223.5,1251.0999755859375,1273.699951171875,1217.5428815569196,6.8839899708224594,0.008331481843853425,1240.0999755859375
2016-06-03,1240.0999755859375,1244.5,1206.4000244140625,1209.0999755859375,1622,0.025045400508259652,1209.800048828125,1211.9000244140625,1214.800048828125,1220.0999755859375,1228.9000244140625,1254.199951171875,1219.1428745814733,10.378293540818456,0.010368268047084999,1244.5999755859375
2016-06-06,1244.5999755859375,1247.300048828125,1240.0,1244.4000244140625,1135,0.0036287396892122903,1240.0999755859375,1209.800048828125,1211.9000244140625,1213.800048828125,1223.5,1252.4000244140625,1222.1571568080358,14.21109911985167,0.009539858424355768,1244.4000244140625
2016-06-07,1244.4000244140625,1244.9000244140625,1236.5,1244.0,281,-0.00016065497010864238,1244.5999755859375,1240.0999755859375,1209.800048828125,1214.800048828125,1220.0999755859375,1251.0999755859375,1225.6285923549108,16.42096800146802,0.00839572994935872,1259.800048828125
2016-06-08,1259.800048828125,1264.0,1247.300048828125,1247.5999755859375,406,0.012375461356418427,1244.4000244140625,1244.5999755859375,1240.0999755859375,1211.9000244140625,1213.800048828125,1228.9000244140625,1232.2000209263392,19.7626643863347,0.008895489874950086,1270.199951171875
2016-06-09,1270.199951171875,1271.4000244140625,1258.0999755859375,1262.5,381,0.008255200778428451,1259.800048828125,1244.4000244140625,1244.5999755859375,1209.800048828125,1214.800048828125,1223.5,1240.114292689732,22.53206311279724,0.008884902643812653,1273.4000244140625
2016-06-10,1273.4000244140625,1278.0,1265.300048828125,1267.5999755859375,397,0.002519346059834948,1270.199951171875,1259.800048828125,1244.4000244140625,1240.0999755859375,1211.9000244140625,1220.0999755859375,1248.9000069754463,21.67078210492819,0.008869568745338728,1284.4000244140625
2016-06-13,1284.4000244140625,1287.300048828125,1273.0,1276.199951171875,328,0.008638291023326694,1273.4000244140625,1270.199951171875,1259.800048828125,1244.5999755859375,1209.800048828125,1213.800048828125,1259.5571463448662,17.098532863381198,0.009068972650163709,1285.5999755859375
2016-06-14,1285.5999755859375,1289.699951171875,1277.800048828125,1281.800048828125,554,0.0009342503496310162,1284.4000244140625,1273.4000244140625,1270.199951171875,1244.4000244140625,1240.0999755859375,1214.800048828125,1266.0571463448662,17.117517428150666,0.009068211835725256,1285.800048828125
2016-06-15,1285.800048828125,1296.199951171875,1278.800048828125,1284.5999755859375,162,0.00015562635811061654,1285.5999755859375,1284.4000244140625,1273.4000244140625,1259.800048828125,1244.5999755859375,1211.9000244140625,1271.94287109375,15.518462918765097,0.009059758929743597,1296.0999755859375
2016-06-16,1296.0999755859375,1316.4000244140625,1281.0999755859375,1296.300048828125,251,0.008010519806092686,1285.800048828125,1285.5999755859375,1284.4000244140625,1270.199951171875,1244.4000244140625,1209.800048828125,1279.328578404018,12.165886288317367,0.009195592251181621,1292.5
2016-06-17,1292.5,1300.0999755859375,1280.300048828125,1280.300048828125,129,-0.0027775446753712796,1296.0999755859375,1285.800048828125,1285.5999755859375,1273.4000244140625,1259.800048828125,1240.0999755859375,1284.0,9.3756809215147,0.008426874865595846,1290.0
2016-06-20,1290.0,1291.199951171875,1280.300048828125,1288.9000244140625,153,-0.0019342359767892114,1292.5,1296.0999755859375,1285.800048828125,1284.4000244140625,1270.199951171875,1244.5999755859375,1286.828578404018,7.268344817081286,0.008436878396606076,1270.5
2016-06-21,1270.5,1293.9000244140625,1266.300048828125,1293.9000244140625,134,-0.015116279069767424,1290.0,1292.5,1296.0999755859375,1285.5999755859375,1273.4000244140625,1244.4000244140625,1286.4142892020088,8.186044831649578,0.009212617625914334,1268.0
2016-06-22,1268.0,1269.199951171875,1264.9000244140625,1267.0,53,-0.001967729240456517,1270.5,1290.0,1292.5,1285.800048828125,1284.4000244140625,1259.800048828125,1284.0714285714287,10.790997733864891,0.008155030049421919,1261.199951171875
2016-06-23,1261.199951171875,1270.5,1255.199951171875,1263.4000244140625,218,-0.005362814533221627,1268.0,1270.5,1290.0,1296.0999755859375,1285.5999755859375,1270.199951171875,1280.5857107979912,13.750092219351282,0.008195270629329067,1320.0
2016-06-24,1320.0,1355.5999755859375,1253.699951171875,1253.699951171875,694,0.0466223050306096,1261.199951171875,1268.0,1270.5,1292.5,1285.800048828125,1273.4000244140625,1285.4714181082588,20.38625409845175,0.012910238488368392,1322.5
2016-06-27,1322.5,1331.699951171875,1320.0,1330.0,92,0.0018939393939394478,1320.0,1261.199951171875,1268.0,1290.0,1296.0999755859375,1284.4000244140625,1289.2428501674108,24.671778349020954,0.012741355183692448,1315.300048828125
2016-06-28,1315.300048828125,1315.5999755859375,1314.0999755859375,1314.800048828125,1072,-0.005444197483459368,1322.5,1320.0,1261.199951171875,1270.5,1292.5,1285.5999755859375,1292.5,26.602898598986517,0.012909236444057254,1323.9000244140625
2016-06-29,1323.9000244140625,1327.4000244140625,1311.5999755859375,1311.5999755859375,414,0.0065384134924952875,1315.300048828125,1322.5,1320.0,1268.0,1290.0,1285.800048828125,1297.3428606305804,29.045434875957397,0.012828659269050111,1318.4000244140625
2016-06-30,1318.4000244140625,1323.5,1314.5,1315.800048828125,560,-0.004154392249093086,1323.9000244140625,1315.300048828125,1322.5,1261.199951171875,1270.5,1296.0999755859375,1304.1857212611608,27.254710636590545,0.012901861118599822,1336.699951171875
2016-07-01,1336.699951171875,1344.199951171875,1321.9000244140625,1324.5,137,0.013880405354168346,1318.4000244140625,1323.9000244140625,1315.300048828125,1320.0,1268.0,1292.5,1314.0,24.257108115136845,0.012182342070982373,1356.4000244140625
2016-07-05,1356.4000244140625,1356.800048828125,1339.699951171875,1342.199951171875,90,0.014737842419247915,1336.699951171875,1318.4000244140625,1323.9000244140625,1322.5,1261.199951171875,1290.0,1327.6000104631696,14.408554672653553,0.01242370869737795,1364.9000244140625
2016-07-06,1364.9000244140625,1374.9000244140625,1359.0,1359.0,130,0.006266587914337318,1356.4000244140625,1336.699951171875,1318.4000244140625,1315.300048828125,1320.0,1270.5,1334.0142996651787,19.541271821696363,0.012383074804653345,1360.0999755859375
2016-07-07,1360.0999755859375,1368.5999755859375,1350.5,1366.800048828125,207,-0.00351677686443419,1364.9000244140625,1356.4000244140625,1336.699951171875,1323.9000244140625,1322.5,1268.0,1339.3857247488838,20.964596211672642,0.012374757143102703,1356.5999755859375
2016-07-08,1356.5999755859375,1365.800048828125,1335.0,1361.300048828125,249,-0.002573340241765809,1360.0999755859375,1364.9000244140625,1356.4000244140625,1318.4000244140625,1315.300048828125,1261.199951171875,1345.2857142857142,18.751121199762526,0.012411422447870314,1355.0
2016-07-11,1355.0,1371.800048828125,1353.0,1371.699951171875,26,-0.0011794011607927368,1356.5999755859375,1360.0999755859375,1364.9000244140625,1336.699951171875,1323.9000244140625,1320.0,1349.7285679408483,16.37311949983292,0.01245221545524702,1334.0999755859375
2016-07-12,1334.0999755859375,1356.0,1330.300048828125,1353.5999755859375,252,-0.015424372261300778,1355.0,1356.5999755859375,1360.0999755859375,1356.4000244140625,1318.4000244140625,1322.5,1351.9714181082588,11.804214461418336,0.013045666174788256,1342.4000244140625
2016-07-13,1342.4000244140625,1342.4000244140625,1336.699951171875,1341.5,7,0.0062214593958593856,1334.0999755859375,1355.0,1356.5999755859375,1364.9000244140625,1336.699951171875,1315.300048828125,1352.7857142857142,10.722167079737616,0.013076904687165762,1331.300048828125
2016-07-14,1331.300048828125,1341.4000244140625,1322.699951171875,1341.4000244140625,20,-0.008268754010774426,1342.4000244140625,1334.0999755859375,1355.0,1360.0999755859375,1356.4000244140625,1323.9000244140625,1349.2000034877233,13.218412223603131,0.013281780385904505,1326.5
2016-07-15,1326.5,1333.699951171875,1322.9000244140625,1333.699951171875,52,-0.0036055349298230732,1331.300048828125,1342.4000244140625,1334.0999755859375,1356.5999755859375,1364.9000244140625,1318.4000244140625,1343.7142857142858,13.580048693488338,0.013250889446088652,1328.4000244140625
2016-07-18,1328.4000244140625,1335.0,1326.199951171875,1327.5,54,0.0014323591511966605,1326.5,1331.300048828125,1342.4000244140625,1355.0,1360.0999755859375,1336.699951171875,1339.1857212611608,12.443116099969263,0.013217075368198548,1331.5
2016-07-19,1331.5,1333.199951171875,1326.4000244140625,1328.5,322,0.0023336160260196692,1328.4000244140625,1326.5,1331.300048828125,1334.0999755859375,1356.5999755859375,1356.4000244140625,1335.6000104631696,9.956569303666777,0.01319395421481393,1318.800048828125
2016-07-20,1318.800048828125,1337.5,1315.5,1331.0,751,-0.009538078236481451,1331.5,1328.4000244140625,1326.5,1342.4000244140625,1355.0,1364.9000244140625,1330.4285888671875,7.228111111468514,0.012875645120261155,1330.5
2016-07-21,1330.5,1330.5,1312.800048828125,1312.800048828125,318,0.008871664193727868,1318.800048828125,1331.5,1328.4000244140625,1331.300048828125,1334.0999755859375,1360.0999755859375,1329.914306640625,7.049209850399019,0.012930311767424051,1323.0999755859375
2016-07-22,1323.0999755859375,1330.699951171875,1320.4000244140625,1330.699951171875,55,-0.005561837214627996,1330.5,1318.800048828125,1331.5,1326.5,1342.4000244140625,1356.5999755859375,1327.1571568080358,4.751788963104391,0.012936745537518371,1319.300048828125
2016-07-25,1319.300048828125,1319.300048828125,1313.800048828125,1315.699951171875,548,-0.002871987625976402,1323.0999755859375,1330.5,1318.800048828125,1328.4000244140625,1331.300048828125,1355.0,1325.44287109375,5.155517320400674,0.007736134376975622,1320.699951171875
2016-07-26,1320.699951171875,1320.699951171875,1315.199951171875,1315.199951171875,63,0.0010610947411042737,1319.300048828125,1323.0999755859375,1330.5,1331.5,1326.5,1334.0999755859375,1324.614292689732,5.416766035581272,0.007727650605507184,1326.5999755859375
2016-07-27,1326.5999755859375,1326.5999755859375,1326.0,1326.0,215388,0.00446734658302006,1320.699951171875,1319.300048828125,1323.0999755859375,1318.800048828125,1328.4000244140625,1342.4000244140625,1324.357142857143,5.247164556949408,0.007680492216315366,1332.300048828125
2016-07-28,1332.300048828125,1344.300048828125,1330.0999755859375,1339.5,56908,0.00429675361607762,1326.5999755859375,1320.699951171875,1319.300048828125,1330.5,1331.5,1331.300048828125,1324.471435546875,5.434064204846314,0.007603021592343824,1349.0
2016-07-29,1349.0,1353.300048828125,1325.800048828125,1333.199951171875,6076,0.012534677294776086,1332.300048828125,1326.5999755859375,1320.699951171875,1323.0999755859375,1318.800048828125,1326.5,1328.7857142857142,10.135491784294826,0.007989376361544445,1351.4000244140625
2016-08-01,1351.4000244140625,1353.5,1345.5999755859375,1348.800048828125,1257,0.0017791137242864075,1349.0,1332.300048828125,1326.5999755859375,1319.300048828125,1330.5,1328.4000244140625,1331.7714320591517,13.306864362486085,0.007414300683738339,1364.4000244140625
2016-08-02,1364.4000244140625,1366.0,1346.5999755859375,1352.0999755859375,2941,0.00961965351868077,1351.4000244140625,1349.0,1332.300048828125,1320.699951171875,1323.0999755859375,1331.5,1337.6714390345983,17.35989698747031,0.006974977340838738,1356.0999755859375
2016-08-03,1356.0999755859375,1364.699951171875,1353.300048828125,1362.4000244140625,715,-0.006083295719442328,1364.4000244140625,1351.4000244140625,1349.0,1326.5999755859375,1319.300048828125,1318.800048828125,1342.9285714285713,16.415627893081513,0.006967221441448292,1358.800048828125
2016-08-04,1358.800048828125,1361.5999755859375,1347.0,1354.4000244140625,381,0.001991057658577766,1356.0999755859375,1364.4000244140625,1351.4000244140625,1332.300048828125,1320.699951171875,1330.5,1348.3714425223213,13.94785139290023,0.00694220086383251,1336.4000244140625
2016-08-05,1336.4000244140625,1360.800048828125,1333.699951171875,1357.5999755859375,1107,-0.016485151316693702,1358.800048828125,1356.0999755859375,1364.4000244140625,1349.0,1326.5999755859375,1323.0999755859375,1349.771449497768,11.710773480803745,0.007848759794098763,1333.4000244140625
2016-08-08,1333.4000244140625,1335.4000244140625,1327.800048828125,1330.0,587,-0.0022448368341771996,1336.4000244140625,1358.800048828125,1356.0999755859375,1351.4000244140625,1332.300048828125,1319.300048828125,1349.9285888671875,11.441548274850494,0.007855651239395935,1339.0
2016-08-09,1339.0,1339.4000244140625,1328.5,1331.800048828125,620,0.004199771623971893,1333.4000244140625,1336.4000244140625,1358.800048828125,1364.4000244140625,1349.0,1320.699951171875,1348.5000174386162,12.17743969130651,0.0071205921086329085,1344.300048828125
2016-08-10,1344.300048828125,1354.199951171875,1344.300048828125,1344.800048828125,110,0.003958214210698197,1339.0,1333.4000244140625,1336.4000244140625,1356.0999755859375,1351.4000244140625,1326.5999755859375,1347.4857352120537,12.191312080316822,0.007037484738790828,1342.5
2016-08-11,1342.5,1350.4000244140625,1334.800048828125,1341.5999755859375,666,-0.0013390231070021796,1344.300048828125,1339.0,1333.4000244140625,1358.800048828125,1364.4000244140625,1332.300048828125,1344.3571602957588,9.67830090792037,0.006769554242305114,1335.800048828125
2016-08-12,1335.800048828125,1351.800048828125,1333.199951171875,1336.800048828125,113,-0.004990652641992499,1342.5,1344.300048828125,1339.0,1336.4000244140625,1356.0999755859375,1349.0,1341.4571707589287,8.548663846080418,0.006820025827601508,1340.300048828125
2016-08-15,1340.300048828125,1340.5999755859375,1333.5999755859375,1336.5,62,0.0033687676564675417,1335.800048828125,1342.5,1344.300048828125,1333.4000244140625,1358.800048828125,1351.4000244140625,1338.8143136160713,3.8761788661982677,0.006849559770174065,1350.5
2016-08-16,1350.5,1355.0,1341.0,1342.199951171875,338,0.007610199806224793,1340.300048828125,1335.800048828125,1342.5,1339.0,1336.4000244140625,1364.4000244140625,1340.8285958426338,5.663828494805824,0.007024572157479728,1342.699951171875
2016-08-17,1342.699951171875,1347.300048828125,1338.5999755859375,1345.5,135,-0.0057756748079415,1350.5,1340.300048828125,1335.800048828125,1344.300048828125,1333.4000244140625,1356.0999755859375,1342.1571568080358,4.626670814217833,0.006781219839053471,1351.199951171875
2016-08-18,1351.199951171875,1354.4000244140625,1348.199951171875,1351.300048828125,140,0.006330528270729108,1342.699951171875,1350.5,1340.300048828125,1342.5,1339.0,1358.800048828125,1343.9000069754463,5.461658795528816,0.006646872551738207,1340.4000244140625
2016-08-19,1340.4000244140625,1350.0999755859375,1338.5999755859375,1350.0999755859375,197,-0.007992841287809305,1351.199951171875,1342.699951171875,1350.5,1335.800048828125,1344.300048828125,1336.4000244140625,1343.3428606305804,5.610930714411784,0.0067898922130384615,1337.699951171875
2016-08-22,1337.699951171875,1337.699951171875,1333.300048828125,1334.4000244140625,117,-0.002014378687711371,1340.4000244140625,1351.199951171875,1342.699951171875,1340.300048828125,1342.5,1333.4000244140625,1342.6571393694196,6.010210457658507,0.006769010794212454,1340.5999755859375
2016-08-23,1340.5999755859375,1341.199951171875,1334.300048828125,1337.0,551,0.002167918456991824,1337.699951171875,1340.4000244140625,1351.199951171875,1350.5,1335.800048828125,1339.0,1343.3428431919642,5.333177328242486,0.006776513360959235,1324.4000244140625
2016-08-24,1324.4000244140625,1337.199951171875,1322.9000244140625,1337.199951171875,262,-0.012084105226687347,1340.5999755859375,1337.699951171875,1340.4000244140625,1342.699951171875,1340.300048828125,1344.300048828125,1341.0714111328125,8.98250747289138,0.007292240250566723,1320.0999755859375
2016-08-25,1320.0999755859375,1324.0,1317.0,1321.4000244140625,58,-0.003246790055011828,1324.4000244140625,1340.5999755859375,1337.699951171875,1351.199951171875,1350.5,1342.5,1336.728550502232,10.82429670291997,0.007250128460872114,1321.5
2016-08-26,1321.5,1340.5,1320.0999755859375,1323.800048828125,141,0.0010605442314632896,1320.0999755859375,1324.4000244140625,1340.5999755859375,1340.4000244140625,1342.699951171875,1335.800048828125,1333.699986049107,11.797161385912283,0.0065941275528686935,1322.9000244140625
2016-08-29,1322.9000244140625,1323.0,1315.0,1315.0,437,0.0010594206689840124,1321.5,1320.0999755859375,1324.4000244140625,1337.699951171875,1351.199951171875,1340.300048828125,1329.6571393694196,9.407587608624583,0.006580063120123688,1311.699951171875
2016-08-30,1311.699951171875,1322.0999755859375,1308.0,1322.0,705,-0.008466303602306047,1322.9000244140625,1321.5,1320.0999755859375,1340.5999755859375,1340.4000244140625,1350.5,1325.55712890625,10.168551650199094,0.006272958131143846,1306.9000244140625
2016-08-31,1306.9000244140625,1313.699951171875,1306.300048828125,1310.300048828125,214,-0.003659317630929415,1311.699951171875,1322.9000244140625,1321.5,1324.4000244140625,1337.699951171875,1342.699951171875,1321.1571393694196,10.688909485731212,0.006211992881729445,1312.199951171875
