horizon,model,rmse,mae,r2,rmse_pct,naive_rmse,naive_mae,naive_r2,naive_rmse_pct
3,Linear Regression,44.2152903101916,31.779972836047897,0.9455389540675887,0.01896265862790647,43.40711996438965,31.021103176052907,0.9494870740991675,0.018375566702096165
3,Gradient Boosting,392.51504715280214,306.0656971599068,-0.6105725077940986,0.14237179641639636,43.40711996438965,31.021103176052907,0.9494870740991675,0.018375566702096165
3,Random Forest,404.31207290718714,319.4892394183644,-0.6873746632083517,0.1462944661348176,43.40711996438965,31.021103176052907,0.9494870740991675,0.018375566702096165
3,XGBoost,408.9795365647207,324.37846714815646,-0.7694638825281984,0.1487206062586166,43.40711996438965,31.021103176052907,0.9494870740991675,0.018375566702096165
